system_id,word,ner
7,南韓,GPE
7,安德根,PERSON
7,美國,GPE
7,美國,GPE
7,商務部,ORG
7,日公布,PERSON
7,商務部,ORG
7,首年,DATE
7,南韓,GPE
7,英特爾,ORG
7,美國,GPE
7,路透,ORG
7,安德根,PERSON
7,週四日,DATE
7,美國,GPE
7,南韓,GPE
7,三,CARDINAL
7,億美元,MONEY
7,新台幣億元,MONEY
7,美國,GPE
7,泰勒市,GPE
7,年底,DATE
7,海力士母公司集團,ORG
7,美國,GPE
7,億美元,MONEY
7,新台幣億元,MONEY
7,美方,NORP
7,韓國,GPE
7,台積電,ORG
7,劉董,PERSON
7,韓國,GPE
7,美國,GPE
7,晶片法案,LAW
7,美國,GPE
7,美國,GPE
7,美國,GPE
7,台積電奈米,ORG
7,劉董,PERSON
7,美國晶片法案,LAW
7,中共,ORG
7,劉董,PERSON
8,富邦證券,ORG
8,華邦電,ORG
8,元大,ORG
8,台灣,GPE
8,十,CARDINAL
8,日月光投控,DATE
8,欣興,ORG
8,南亞科,ORG
8,元大高,CARDINAL
8,聯詠,ORG
8,裕民,ORG
8,廣達,ORG
8,新光鋼,ORG
8,臻鼎,PERSON
8,富邦恒,PERSON
8,友達,ORG
8,緯創,ORG
8,國巨,ORG
8,儒鴻,PERSON
8,頡,PERSON
8,新唐,PERSON
8,亞泥,ORG
8,技嘉,ORG
8,慧洋,ORG
8,南茂,ORG
8,界霖,PERSON
8,鉅祥,ORG
8,眾達,PERSON
8,愛普,PERSON
8,定穎投控,ORG
8,聯發科,ORG
8,富邦媒,PERSON
8,中信金,ORG
8,樺漢,PERSON
8,華南金,ORG
8,兆豐金,ORG
8,玉山金,ORG
8,第金,GPE
8,台新金,ORG
8,華新,ORG
8,新光金,ORG
8,東元,ORG
8,開發金,ORG
8,華航,ORG
8,聯電,ORG
8,台泥,ORG
8,致伸,ORG
8,裕隆,ORG
8,大亞,ORG
8,台達電,ORG
8,寶齡富錦,PERSON
8,拓凱,ORG
8,智伸科,PERSON
8,力智,ORG
8,榮成,PERSON
8,智易,ORG
8,瑞鼎,ORG
8,旺宏,ORG
8,健鼎,ORG
8,鈺齊,PERSON
8,中興電,ORG
8,華夏,ORG
8,光寶科,ORG
8,聯強,ORG
8,京元電子,PERSON
8,陽明,ORG
8,東和鋼鐵,ORG
8,萬海,ORG
8,八方雲集,ORG
8,華城,GPE
8,怡利電,PERSON
8,東哥遊艇,PRODUCT
8,王品,ORG
8,鴻海,ORG
8,力成,ORG
8,潤泰全,ORG
8,台積電,ORG
8,神達,ORG
8,聚陽,ORG
8,大聯大,ORG
8,瑞儀,ORG
9,台灣證交所,ORG
9,聯電,ORG
9,華邦電,ORG
9,玉山金,ORG
9,元大滬,PERSON
9,台新金,ORG
9,國泰永,PERSON
9,國泰智能,ORG
9,新光金,ORG
9,群創,ORG
9,中信金,ORG
9,臺企銀,ORG
9,富邦恒,PERSON
9,華孚,ORG
9,開發金,ORG
9,東元,ORG
9,元大,ORG
9,台灣,GPE
9,國泰金,ORG
9,布蘭特,GPE
9,元大高,CARDINAL
9,兆豐金,ORG
9,台積電,ORG
9,華南金,ORG
9,仁寶,ORG
9,富邦,PERSON
9,英業達,ORG
9,啟碁,ORG
9,第金,ORDINAL
9,中信,ORG
9,中國,GPE
9,友達,ORG
9,南茂,ORG
9,宏碁,ORG
9,聯詠,ORG
9,晶豪科,ORG
9,台達電,ORG
9,中信電池,ORG
9,南亞科,ORG
9,鴻準,ORG
9,台泥,ORG
9,華通,ORG
9,彰銀,ORG
9,華航,ORG
9,台灣高鐵,FAC
9,十,CARDINAL
9,樺漢,PERSON
9,復華,ORG
9,香港,GPE
9,復華富時,ORG
9,廣達,ORG
9,佳世達,ORG
9,毅嘉,ORG
9,大亞,ORG
9,漢翔,ORG
9,國票金,ORG
9,旺宏,ORG
9,八方雲集,ORG
9,大成鋼,ORG
9,神達,ORG
9,仲琦,PERSON
9,中鼎,ORG
9,神基,ORG
9,定穎投控,ORG
9,中磊,ORG
9,台中銀,ORG
9,新唐,PERSON
9,臻鼎,PERSON
9,慧洋,ORG
9,億光,ORG
9,京元電子,PERSON
9,台玻,ORG
9,寶齡富錦,PERSON
9,裕隆,ORG
9,聚陽,ORG
9,景碩,ORG
9,力成,ORG
9,大同,GPE
9,乙盛,PERSON
9,遠東銀,ORG
9,金橋,GPE
9,泰金寶,ORG
9,欣陸,ORG
9,堤維西,ORG
10,百萬,CARDINAL
10,台積電,ORG
10,聯電,ORG
10,聯發科,ORG
10,聯詠,ORG
10,台達電,ORG
10,華孚,ORG
10,樺漢,PERSON
10,華邦電,ORG
10,玉山金,ORG
10,百萬,CARDINAL
10,聯詠,ORG
10,欣興,ORG
10,國巨,ORG
10,華邦電,ORG
10,儒鴻,PERSON
10,十銓,PERSON
10,廣達,ORG
11,年月日,DATE
11,臺灣證券交易所證券櫃檯買賣中心公司,ORG
11,年月日,DATE
11,前日,DATE
11,今日,DATE
11,金額仟元,MONEY
11,元大,ORG
11,台灣,GPE
11,台積電,ORG
11,聯電,ORG
11,緯創,ORG
11,十日,DATE
11,張,PERSON
11,華孚,ORG
11,華邦電,ORG
11,晶豪科,ORG
11,樺漢,PERSON
12,謝金河,PERSON
12,台灣,GPE
12,今年,DATE
12,楊德宜,PERSON
12,財信傳媒,ORG
12,謝金河,PERSON
12,今年初,DATE
12,台灣,GPE
12,今年,DATE
12,四,CARDINAL
12,二,CARDINAL
12,今年,DATE
12,第季,DATE
12,去年,DATE
12,費城半導體,ORG
12,今年,DATE
12,三,CARDINAL
12,台灣,GPE
12,謝金河,PERSON
12,輝達,ORG
12,黃仁勳,PERSON
12,微軟,ORG
12,台積電,ORG
12,台積電,ORG
12,謝金河,PERSON
12,羅,PERSON
12,馬尼亞,GPE
12,台灣,GPE
12,今年,DATE
12,美國,GPE
12,桃園八德,GPE
12,台灣,GPE
12,廣達英業達緯創,ORG
12,雲端伺服器,PRODUCT
12,今年,DATE
12,謝金河,PERSON
12,今年年初,DATE
12,台灣,GPE
12,今年,DATE
12,四,CARDINAL
12,二,CARDINAL
12,四,CARDINAL
12,美國聯準會,ORG
12,台灣央行,ORG
12,台灣,GPE
12,今年,DATE
12,老謝,PERSON
12,四,CARDINAL
12,戴維斯,PERSON
13,邱琮皓,PERSON
13,台積電,ORG
13,劉德音,PERSON
13,美國,GPE
13,經濟部長,ORG
13,王美花日,PERSON
13,美國,GPE
13,台灣,GPE
13,美國,GPE
13,數十億美元,MONEY
13,美方,GPE
13,中國,GPE
13,台灣,NORP
13,美國,GPE
13,台積電,ORG
13,劉德音,PERSON
13,美國,GPE
13,王美花,PERSON
13,台積電,ORG
13,台灣,NORP
13,美國,GPE
13,美國,GPE
13,美國晶片法案,LAW
13,美方,GPE
13,台灣,GPE
13,經濟部,ORG
13,台灣,GPE
13,美,GPE
13,王美花,PERSON
13,韓國,GPE
13,去年初,DATE
13,韓國,GPE
13,去年底,DATE
13,國會,ORG
13,韓國,GPE
13,二,CARDINAL
13,財政部,ORG
13,台灣,GPE
13,美蓋座廠,ORG
13,台積電,ORG
13,台,GPE
13,美,GPE
13,經濟部長,ORG
13,美國,GPE
13,台積電,ORG
14,台積電,ORG
14,美國,GPE
14,美國人,NORP
14,台積電,ORG
14,美國,GPE
14,美國,GPE
14,英特爾,ORG
14,過去三個月,DATE
14,國會,ORG
14,多達萬美元,MONEY
14,美國國會,ORG
14,數十億美元,MONEY
14,台積電,ORG
14,三,CARDINAL
14,美國,NORP
14,台積電,ORG
14,劉德音,PERSON
14,美國,NORP
14,美國,GPE
14,台積電,ORG
14,台積電,ORG
14,美國,GPE
14,美國,NORP
14,阿,GPE
14,台灣,NORP
14,台灣,NORP
14,台積電,ORG
14,台積電,ORG
14,台積電,ORG
15,台積電,ORG
15,最近幾年,DATE
15,年以前,DATE
15,去年萬八,DATE
15,台積電,ORG
15,最近幾年,DATE
15,五年,DATE
15,台積電,ORG
16,四,CARDINAL
16,劉忠勇,PERSON
16,美國,NORP
16,上周五月日,DATE
16,三日,DATE
16,第季,ORDINAL
16,美股,NORP
16,周五,DATE
16,去年月,DATE
16,瓊,PERSON
16,周五,DATE
16,台積電,ORG
16,上周,DATE
16,費城,GPE
16,台積電,ORG
16,第季,ORDINAL
16,第季,DATE
16,第季,ORDINAL
16,那斯達克,ORG
16,美國,NORP
16,第季,DATE
16,美國,GPE
16,上周五,DATE
16,去年年底,DATE
16,華爾街,ORG
16,今年下半年,DATE
16,聯邦資金利,ORG
16,年底,DATE
16,去年,DATE
16,輝達,PERSON
16,特斯拉,ORG
16,美國,GPE
16,美股,NORP
16,旦美國經濟出現衰退,EVENT
16,利勢,PERSON
16,歐森,PERSON
16,業強,ORG
16,美國,GPE
16,四,CARDINAL
16,台積電,ORG
17,台積電,ORG
17,畢卡索,PERSON
17,張圖,PERSON
17,美股,NORP
17,四月,DATE
17,五月,DATE
17,美股,NORP
18,謝金河,PERSON
18,年月日上午,TIME
18,陳俐妏,PERSON
18,首季,DATE
18,財信傳媒,ORG
18,謝金河,PERSON
18,謝金河,PERSON
18,去年,DATE
18,第四季,DATE
18,台灣,GPE
18,三,CARDINAL
18,兆元,MONEY
18,第四,ORDINAL
18,第四,ORDINAL
18,日,GPE
18,兆元,MONEY
18,第四,ORDINAL
18,第三,ORDINAL
18,去年,DATE
18,今年,DATE
18,第四季,DATE
18,謝金河,PERSON
18,第二季,DATE
18,年之前,DATE
18,全年,DATE
18,二兆,CARDINAL
18,去年前三季,DATE
18,全年,DATE
18,台積電,ORG
18,第四,ORDINAL
18,億元,MONEY
18,第四,ORDINAL
18,台積電,ORG
18,億元,MONEY
18,今年,DATE
18,第季,DATE
18,億元,MONEY
18,億元,MONEY
18,鴻海,ORG
18,年底,DATE
18,億元,MONEY
18,億元,MONEY
18,鴻海,ORG
18,兆台幣,FAC
18,謝金河,PERSON
18,第四季,DATE
19,英特爾,ORG
19,台積電,ORG
19,年月日週上午,TIME
19,涂志豪,PERSON
19,英特爾,ORG
19,英特爾,ORG
19,第二,ORDINAL
19,第三,ORDINAL
19,年及年,DATE
19,台積電,ORG
19,英特爾,ORG
19,去年年底,DATE
19,兩,CARDINAL
19,英特爾,ORG
19,英特爾,ORG
19,英特爾,ORG
19,超微,ORG
19,輝達,ORG
19,英特爾,ORG
19,今年,DATE
19,英特爾,ORG
19,半年,DATE
19,第二,ORDINAL
19,年下半年,DATE
19,第三,ORDINAL
19,英特爾,ORG
19,代工廠,ORG
19,台積電,ORG
19,第二,ORDINAL
19,台積電,ORG
19,年上半年,DATE
19,第三,ORDINAL
19,台積電奈米製程,ORG
19,年上半年,DATE
19,英特爾,ORG
19,台積電奈米,ORG
19,第二,ORDINAL
19,台積電,ORG
19,上半年,DATE
19,今年,DATE
20,台積電,ORG
20,李娟萍,PERSON
20,球軍備大戰,EVENT
20,台積電,ORG
20,台積電,ORG
20,三,CARDINAL
20,台積電,ORG
20,中信投顧,ORG
20,美國,GPE
20,晶片大廠,ORG
20,輝達,ORG
20,輝達,ORG
20,輝達,ORG
20,今年,DATE
20,輝達,ORG
20,台積電,ORG
20,台積電奈米,ORG
20,台積電奈米製程,ORG
20,今年,DATE
20,台積電奈米,ORG
20,台積電,ORG
20,台積電,ORG
20,台積電,ORG
20,今年,DATE
20,台積電,ORG
21,涂志豪,PERSON
21,台積電,ORG
21,上半年,DATE
21,下半年,DATE
21,台積電,ORG
21,英特爾,ORG
21,台積電,ORG
21,台積電,ORG
21,上半年,DATE
21,去年,DATE
21,下半年,DATE
21,台積電,ORG
21,今年,DATE
21,下半年,DATE
21,億美元,MONEY
21,台積電,ORG
21,今年,DATE
21,第四季,DATE
21,上半年,DATE
21,台積電,ORG
21,第年,DATE
21,第二年,DATE
21,台積電,ORG
21,未來幾年,DATE
21,台積電,ORG
21,四,CARDINAL
21,英特爾,ORG
21,達高通,ORG
21,聯發科博通,ORG
21,明年,DATE
21,台積電,ORG
21,台積電奈米,ORG
21,台積電,ORG
21,台積電南科廠,ORG
21,半年,DATE
21,年底月,DATE
21,萬,CARDINAL
21,華景電京鼎信紘科家登中砂,ORG
21,台積電,ORG
21,下半年,DATE
21,台積電,ORG
21,清明,DATE
22,這幾天,DATE
22,台積電,ORG
22,台灣,GPE
22,台積電,ORG
22,張老,PERSON
22,台積電,ORG
22,美國,GPE
22,張老,PERSON
23,恩智浦,ORG
23,台積電,ORG
23,印度,GPE
23,恩智浦半導體,ORG
23,台積電,ORG
23,格羅,ORG
23,方德,PERSON
23,代工合作,ORG
23,印度,GPE
23,恩智浦,ORG
23,庫爾特·西弗斯,PERSON
23,印度,GPE
23,印度,GPE
23,台積電,ORG
23,印度,GPE
23,印度,GPE
23,恩智浦,ORG
23,印度,GPE
23,諾伊達班加羅爾海得拉巴,GPE
23,普那,GPE
23,印度,GPE
23,多年來,DATE
23,印度,GPE
23,印度,GPE
23,台灣,GPE
23,富士康,ORG
23,印度,NORP
23,台積電,ORG
23,印度,GPE
23,印度,GPE
24,台積電美國廠,ORG
24,英特爾,ORG
24,邱怡萱,PERSON
24,台積電,ORG
24,美國,GPE
24,亞利桑那州鳳,PERSON
24,凰城,GPE
24,台灣,GPE
24,台積電,ORG
24,英特爾,ORG
24,巴隆周刊,WORK_OF_ART
24,台積電,ORG
24,台灣,GPE
24,台灣,GPE
24,半世紀,DATE
24,台積電,ORG
24,今年,DATE
24,台灣,GPE
24,台灣,GPE
24,鳳凰城,ORG
24,台積電,ORG
24,六,CARDINAL
24,萬立方公尺,QUANTITY
24,巴隆,PERSON
24,台積電,ORG
24,台灣,GPE
24,日經亞洲,LOC
24,台灣,GPE
24,台灣,GPE
24,台灣,GPE
24,美國,GPE
24,台灣,GPE
24,年底,DATE
24,亞利桑那州,GPE
24,萬美元,MONEY
24,億美元,MONEY
25,台積電,ORG
25,經濟日報,ORG
25,葉亭均,PERSON
25,尹慧中,PERSON
25,台積電,ORG
25,經濟日報,ORG
25,葉亭均,PERSON
25,尹慧中,PERSON
25,韓國,GPE
25,經濟日報,ORG
25,台積電投片,ORG
25,英特爾,ORG
25,路透,ORG
25,台積電,ORG
25,韓國,GPE
25,經濟日報,ORG
25,台積電投片,ORG
25,英特爾,ORG
25,三星代工,ORG
25,台積電,ORG
25,三星,ORG
25,台積電,ORG
25,高通輝,ORG
25,台積電,ORG
25,三星英特爾,ORG
25,台積電,ORG
25,昨日,DATE
25,南韓,GPE
25,英特爾,ORG
25,年斥資億美元,MONEY
25,福斯,ORG
25,年月,DATE
25,斯達克交易所,ORG
25,英特爾,ORG
25,台積電,ORG
25,攝氏零下度,QUANTITY
25,台積電,ORG
25,米奈米,PERSON
25,韓國,GPE
25,經濟日報,WORK_OF_ART
25,英特爾,ORG
25,三星代工,ORG
25,台積電,ORG
26,台積電,ORG
27,第二,ORDINAL
27,天璣,PRODUCT
27,日前,DATE
27,第二,ORDINAL
27,高通,ORG
27,第二,ORDINAL
27,聯發科,ORG
27,聯發科,ORG
27,璣,PERSON
27,聯發科,ORG
27,第二,ORDINAL
27,第二,ORDINAL
27,第二,ORDINAL
27,台積電,ORG
27,超萬,CARDINAL
27,第二,ORDINAL
27,天璣,PRODUCT
27,聯發科,ORG
28,台積電,ORG
29,富邦證券,ORG
29,華邦電,ORG
29,元大高,CARDINAL
29,南亞科,ORG
29,元大,ORG
29,台灣,GPE
29,緯創,ORG
29,裕民,ORG
29,英業達,ORG
29,華城,GPE
29,眾達,PERSON
29,玉山金,ORG
29,廣達,ORG
29,技嘉,ORG
29,信邦,ORG
29,聯詠,ORG
29,寶齡富錦,PERSON
29,欣興,ORG
29,奇鋐,ORG
29,愛普,PERSON
29,遠傳,LAW
29,長榮航,PERSON
29,慧洋,ORG
29,中華電,ORG
29,南光,ORG
29,世芯,PERSON
29,永冠,ORG
29,台塑化,ORG
29,亞德客,ORG
29,中信金,ORG
29,開發金,ORG
29,晶華,ORG
29,台新金,ORG
29,永豐金,ORG
29,富邦金,ORG
29,啟碁,ORG
29,麗豐,ORG
29,台揚,ORG
29,華航,ORG
29,中石化,ORG
29,華新,ORG
29,長榮航,PERSON
29,國泰金,ORG
29,中興電,ORG
29,金像電,ORG
29,致伸,ORG
29,智伸科,PERSON
29,義隆,PERSON
29,力智,ORG
29,祥碩,PERSON
29,台塑,ORG
29,東哥遊艇,PRODUCT
29,台達電,ORG
29,裕隆,ORG
29,凱美,ORG
29,旺宏,ORG
29,立隆電,ORG
29,富邦媒,PERSON
29,鈺齊,PERSON
29,華通,ORG
29,美利達,ORG
29,洋基工程,PERSON
29,王品,ORG
29,聯發科,ORG
29,瑞昱,ORG
29,聯電,ORG
29,怡利電,PERSON
29,新唐,PERSON
29,新光金,ORG
29,大成鋼,ORG
29,中鋼,ORG
29,台積電,ORG
29,鴻海,ORG
29,拓凱,ORG
29,志強,PERSON
29,元大金,ORG
29,穎崴,PERSON
29,亞泥,ORG
29,智邦,ORG
30,台灣證交所,ORG
30,布蘭特,GPE
30,富邦,ORG
30,玉山金,ORG
30,新光金,ORG
30,友達,ORG
30,華新,ORG
30,開發金,ORG
30,宏碁,ORG
30,大亞,ORG
30,國泰金,ORG
30,仁寶,ORG
30,台新金,ORG
30,英業達,ORG
30,群創,ORG
30,技嘉,ORG
30,宏達電,ORG
30,光寶科,ORG
30,王道銀行,PERSON
30,元大,ORG
30,漢翔,ORG
30,華南金,ORG
30,台耀,PRODUCT
30,台表科,ORG
30,台積電,ORG
30,中興電,ORG
30,遠東銀,ORG
30,智邦,ORG
30,普安,PERSON
30,遠百,ORG
30,中鴻,ORG
30,京元,PERSON
30,元大金,ORG
30,國票金,ORG
30,明泰,ORG
30,第金,ORDINAL
30,彩晶,ORG
30,日月光投控,DATE
30,中華電,ORG
30,北極星藥業,ORG
30,建碁,ORG
30,華泰,ORG
30,東和鋼鐵,FAC
30,智原,ORG
30,亞太,PERSON
30,元大滬,PERSON
30,國泰智能,ORG
30,中信金,ORG
30,元大台灣,GPE
30,大成鋼,ORG
30,富邦恒,PERSON
30,中信電池,ORG
30,長榮航,PERSON
30,元大高,CARDINAL
30,聯發科,ORG
30,旺宏,ORG
30,中信,ORG
30,中國,GPE
30,華航,ORG
30,富邦,PERSON
30,元大,ORG
30,台灣,GPE
30,國泰永,PERSON
30,金像,ORG
30,永豐金,ORG
30,毅嘉,ORG
30,復華,ORG
30,香港,GPE
30,啟碁,ORG
30,希華,PERSON
30,國泰台灣,GPE
30,晶豪科,ORG
30,寶成,ORG
30,台玻,ORG
30,遠東新,GPE
30,國泰台灣,GPE
30,中信,ORG
30,中國,GPE
30,台塑,ORG
30,東陽,PERSON
30,中信,ORG
30,中國,GPE
30,富邦,ORG
30,總太,ORG
30,聯強,ORG
30,台泥,ORG
31,百萬,CARDINAL
31,台積電,ORG
31,智邦,ORG
31,技嘉,ORG
31,寶齡富錦,PERSON
31,聯詠,ORG
31,華新,ORG
31,台表科,ORG
31,百萬,CARDINAL
31,世芯,PERSON
31,南亞科,ORG
31,華邦電,ORG
31,譜瑞,PERSON
31,眾達,PERSON
31,聯詠,ORG
31,昇達科,PERSON
31,信邦,ORG
32,台積電,ORG
32,美國,GPE
32,嘉信,ORG
32,嘉信,ORG
32,嘉信,ORG
32,嘉信,ORG
32,塊股塊股塊股,ORG
32,當日,DATE
33,年月日,DATE
33,臺灣證券交易所證券櫃檯買賣中心公司,ORG
33,年月日,DATE
33,前日,DATE
33,今日,DATE
33,金額仟元,MONEY
33,元大,ORG
33,台灣,GPE
33,布蘭特,GPE
33,台積電,ORG
33,聯電,ORG
33,啟碁,ORG
33,華邦電,ORG
33,華城,GPE
33,華孚,ORG
33,元太,ORG
34,台積電,ORG
34,台積電,ORG
34,今年月,DATE
34,今年,DATE
35,台積電,ORG
35,敦泰,ORG
35,去年,DATE
35,第三季,DATE
35,敦泰,PERSON
35,那天,DATE
35,今天,DATE
35,今天,DATE
35,明天,DATE
35,敦泰,GPE
35,敦泰,PERSON
35,阿榮,PERSON
35,敦泰,PERSON
35,欣哥阿榮,PERSON
35,敦泰,GPE
35,早上,TIME
36,台,GPE
36,元大滬,ORG
36,華邦電,ORG
36,台積電,ORG
37,上海航運交易所,ORG
37,美西,GPE
37,謝惠全,PERSON
37,當年,DATE
37,四,CARDINAL
37,長榮,ORG
37,長榮,ORG
37,去年,DATE
37,今年,DATE
37,長榮,PERSON
37,台積電,ORG
37,鴻海,ORG
37,前幾年,DATE
38,台灣證交所,ORG
38,開發金,ORG
38,華邦電,ORG
38,國泰金,ORG
38,元大滬,PERSON
38,新光金,ORG
38,仁寶,ORG
38,長榮,PERSON
38,南亞科,ORG
38,陽明,PERSON
38,布蘭特,GPE
38,華航,ORG
38,旺宏,ORG
38,緯創,ORG
38,慧洋,ORG
38,潤泰新,ORG
38,敦泰,GPE
38,十,CARDINAL
38,裕民,ORG
38,台耀,PRODUCT
38,台積電,ORG
38,安集,PERSON
38,興富發,ORG
38,台新金,ORG
38,眾達,ORG
38,富邦金,ORG
38,台聚,ORG
38,宏碁,ORG
38,東陽,PERSON
38,萬海,ORG
38,世紀鋼,PERSON
38,漢翔,ORG
38,彩晶,ORG
38,元大金,ORG
38,正新,ORG
38,寶成,ORG
38,榮運,ORG
38,彰銀,ORG
38,精成科,ORG
38,復華,ORG
38,香港,GPE
38,南光,ORG
38,飛宏,ORG
38,達麗,PERSON
38,復華富時,ORG
38,台船,ORG
38,廣達,ORG
38,臺企銀,ORG
38,國泰永,PERSON
38,宏達電,ORG
38,中信金,ORG
38,群創,ORG
38,玉山金,ORG
38,友達,ORG
38,中興電,ORG
38,日月光投控,DATE
38,亞翔,ORG
38,中信,ORG
38,中國,GPE
38,台塑,ORG
38,泰山,LOC
38,普安,PERSON
38,中信電池,ORG
38,大亞,ORG
38,中磊,ORG
38,遠東新,GPE
38,建碁,ORG
38,台達電,ORG
38,總太,ORG
38,亞力,ORG
38,聯發科,ORG
38,大成鋼,ORG
38,華孚,ORG
38,兆豐金,ORG
38,虹堡,GPE
38,佳世達,ORG
38,第金,ORDINAL
38,元大,ORG
38,台灣,GPE
38,環科,ORG
38,景碩,ORG
38,凌群,PERSON
38,台表科,ORG
38,技嘉,ORG
38,中鋼,ORG
38,連宇,PERSON
38,開發金,ORG
38,今天,DATE
39,巴西,GPE
39,中國,GPE
39,美國,GPE
39,中國,GPE
39,巴西,GPE
39,中國,GPE
39,南美,LOC
39,多年來,DATE
39,美國,GPE
39,中國,GPE
39,日本,GPE
39,荷蘭,GPE
39,中國,GPE
39,美國,GPE
39,巴西,GPE
39,巴西,GPE
39,中,GPE
39,美,GPE
39,美國,GPE
39,巴西,GPE
39,魯拉á,PERSON
39,中國,GPE
39,巴西,GPE
39,巴西,GPE
39,中國,GPE
39,美國,GPE
39,歐洲,LOC
39,數十億美元,MONEY
39,晶圓代工廠,ORG
39,美國,GPE
39,歐盟,ORG
39,兩,CARDINAL
