system_id,dataSource,artUrl,artDate,artTitle,artContent
58,chinatimes,https://wantrich.chinatimes.com/news/20240327900280-420101,2024-03-27 04:01:34,《基金》小資族就愛高息ETF 它3月13天稱霸零股交易王,"【時報記者任珮云台北報導】台股創高後近日高檔震盪，不過大盤 3月以來表現氣勢如虹，進一步觀察3月以來台股零股交易情況，其中擁有穩定高息配息政策的00919群益台灣精選高息ETF最受小資族投資人青睞，零股交易日均量268萬股最具人氣，進一步統計3月以來共18個交易日，00919有13天都是成交量第一，期間台積電、鴻海各有3天、2天第一。

市場法人表示，00919在2月29日期前公告配息第四次配息0.61 元高達10%的年化配息率後，加上3月14日公告配息從0.61元調高至 0.66元，挾著次次填息與抗跌跟漲的投資契機，吸引許多小資族買盤持續挹注，而成分股的優異表現，也讓00919第四次除息在兩天內就填息。除息前持續攀升的股價讓投資人苦無買點切入，近日 00919股價也受大盤高檔震盪影響股價下降，存股族以及逢低進場加碼買進籌碼進場踴躍，因為可用更低的成本，加速累積張數，預約2024年的高配息並掌握股價上漲潛力。

群益台灣精選高息ETF(00919)基金經理人謝明志表示，台股高息 ETF若再搭配本身的「收益平準金」機制，股利也不會因為未來受益人增加而被稀釋。台股高息ETF的波動度相對個股與大盤來的低，更是存股族投資人長期穩健投資的好選擇。台股產業庫存逐漸恢復健康，對台股後市仍持正面看法，因此若盤勢有回檔建議可採取逢低買進策略。"
59,chinatimes,https://wantrich.chinatimes.com/news/20240327900357-420101,2024-03-27 04:32:04,高息權值股穩盤 台股5日線多空交戰,"高息權值股今（27）日穩盤，兼具高股息ETF成份股，且是台股第二及第三大權值股-鴻海（2317）及聯發科（2454）攜手穩盤，台股加權指數在5日線附近震盪，多空交戰激烈。

具有高股息殖利率兼又是權值股（台灣50及中型100指數成分股）的鴻海、聯發科、華碩、長榮、仁寶、中信金、神基、聯詠、遠東新、興富發、正新、啟碁、英業達、大聯大、臻鼎-KY、技嘉、潤泰全、 宏碁、廣達等，今天股價表現相對不俗。

市場推判，00940元大台灣價值高息ETF是今天布建持股的最後第三天，今天仍會積極在市場敲進，成為市場重要買盤支撐。

面對外資近來逢高調節賣壓，所幸有投信逢低加碼承接籌碼，才讓盤勢穩住，但逢高至20,200點之上，出現上有鐵板壓力，指數陷入約20,100～20,200點百點上下震盪區間。"
60,chinatimes,https://wantrich.chinatimes.com/news/20240327900001-420101,2024-03-27 03:10:01,台股大怒神 2萬做頭嗎？ 就看這指標 金融股利up外資大買4檔 這檔高股息3月倒貨34萬張,"外資對00929青睞有加，本月來買進15.7萬張。（示意圖/達志影像/shutterstock）

台股昨早盤再創20397點新高，盤中一度跌破2萬，收盤下跌65.76點，收20126.49點，成交量4826億元。外資賣超54.25億元，投信買超57.02億元，自營商賣超60.94億元，合計3大法人賣超58.18億元。

備受矚目的高股息ETF 00939統一台灣高息動能，掛牌以來股價連5黑，昨天跌幅擴大至1.8%，持續探底，外資也連5賣，再度減碼7266張，累計達18萬9140張。

00919人氣持續竄升，受益人數衝破72萬人，超車0050居台股ETF第3名，雖然散戶追捧，但外資頻頻站在賣方，今天減碼1.8萬張，本月共出脫34萬4271張。不過，外資對00929青睞有加，昨天大買1.98萬張，本月來買進15萬7351張。

金融股去年獲利佳，今年股利看好，永豐金、玉山金、開發金、國泰金入列買超榜。

電子股轉弱，緯創、英業達、光寶科等AI族群，遭外資賣超逾萬張。

法人表示，台股連續4個交易日收盤在2萬點之上，且其中有3天刷新歷史新高，短線向上趨勢仍強，昨上沖下洗震盪超過4百點，顯示投資人居高思危，風吹草動就有人殺出。至於2萬點是否成為台股高點？主要還是要觀察台積電，目前台積電已連漲5個月，即使基本面無虞，技術面也可能修正乖離過大，當所有均線完美多頭排列之際，更要注意風險。

外資昨買超上市個股前10名為：鴻海(2317)38820張、永豐金(2890)20209張、復華台灣科技優息(00929)19879張、元大滬深300正2(00637L)19119張、玉山金(2884)14073張、復華富時不動產(00712)10611張、開發金(2883)9800張、期元大S&P原油反1(00673R)9358張、大亞(1609)8286張、國泰金(2882)7221張。

外資昨賣超上市個股前10名為：長榮航(2618)19688張、群益台灣精選高息(00919)18346張、緯創(3231)16227張、陽明(2609)15557張、聯電(2303)12506張、英業達(2356)12206張、光寶科(2301)9323張、佳世達(2352)8490張、東元(1504)8163張、華邦電(2344)8094張。

※免責聲明：文中所提之個股內容，並非任何投資建議與參考，請審慎判斷評估風險，自負盈虧。"
61,chinatimes,https://wantrich.chinatimes.com/news/20240327900338-420501,2024-03-27 05:12:03,散戶股民發威 消費者信心指數連升6個月,"台股進入2萬點保衛戰，散戶股民熱情沒有冷却，國立中央大學台灣經濟發展研究中心27日發布3月消費者信心調查結果，消費者信心指數（CCI）總指數為73.51點，月升0.29點，為連續第6個月走升，同時，本月上升幅度最多的指標「未來半年投資股票時機」，也是連續6個月走升，民眾對於投資股市的信心一波高過一波，甚至大盤站上2萬點仍對未來半年的投資信心加碼。

3月CCI總指數73.51點，為111年2月以來、2年2個月最高；3月投資股票時機為63.41點，為109年3月、4年1個月以來的最高，其它本月走升的四項分項指標：物價水準、家庭經濟狀況、國內經濟景氣、就業機會，也都分別創下2年左右的新高。

投資股票時機與去年同期調查結果相較，上升38.71點；較上個月調查結果，則月升1.56點 。中大台經中心執行長吳大任指出，此項分項指標反映了散戶對股票的信心持續走高，已回到疫情前的信心，然而本月的上升速度出現放緩，看的出來台灣散戶有風險意識，因為台股經歷過多次的崩盤，居高思危的想法十分普遍。

本月CCI的多數分項指標，月升幅度多在誤差範圍之內，如本月上升幅度第二的指標「未來半年就業機會」，本月調查結果為70.41點，月升0.18點；本月上升幅度第三的指標為「未來半年家庭經濟」為79.5點， 月升0.11點。中大台經中心認為，可以視之為變動持平，看好的占比並未明顯增加，但看壞未來的占比較為減少。

吳大任認為，市場資金還是相當豐沛，散戶對股市的信心沒有冷卻，由近期ETF募資潮可見，雖然破發問題讓民眾擔心，但ETF的價格變動小，一籃子股票都是選出體價好的股票，ETF也是國外基金最普遍的類別，國人龐大資金流向ETF也不是壞事。"
62,chinatimes,https://wantrich.chinatimes.com/news/20240327900332-420101,2024-03-27 05:38:03,零股交易也抬轎效應？台積電、鴻海退位！「這檔高息ETF天菜連續霸榜」,"00939、00940所發動的資金狂潮，就助00919行情。（示意圖/達志影像/shutterstock）

入手ETF就算兩檔持有相同成分股，買進時間點不同，會造成不同結果，甚至新上市的ETF，還能幫其他台股ETF抬轎，其中統一台灣高息動能（00939）、元大台灣價值高息（00940）所發動的資金狂潮，就助漲群益台灣精選高息（00919）行情。

3月以來，台股零股交易市場，以00919最受小資族青睞，零股交易日均量更高達驚人的268萬股，進一步觀察3月以來共18個交易日，00919有13天都是成交量第一，同期另2檔重量級權值股台積電（2330）、鴻海（2317）分別各有3天、2天第一。

法人表示，00919在2月29日期前公告配息第四次配息0.61元高達10％的年化配息率後，加上3月14日公告配息從0.61元調高至0.66元，挾著次次填息與抗跌跟漲的投資契機，吸引許多小資族買盤持續挹注，而成分股的優異表現，也讓00919第四次除息在兩天內就填息。

此外，為了促進零股交易，年底新制將再上路，盤中零股交易撮合間隔時間，將於12月2日起由現行1分鐘縮短至5秒鐘，給予投資人更即時及充分的資訊，以利小資族交易決策。

※免責聲明：文中所提之個股與ETF內容，並非任何投資建議與參考，請審慎判斷評估風險，自負盈虧。"
63,chinatimes,https://wantrich.chinatimes.com/news/20240327900450-420101,2024-03-27 07:29:12,520行情先發糖 2類股躍黑馬 輝達、賴清德都需要 這檔沉寂1年再飆漲停,"台股馬上進入第2季，分析師看好AI高速連接器、軍工等，可望成520行情黑馬。（示意圖/達志影像/shutterstock）

台股坐穩2萬點大關，即將迎來520總統就職行情，除了半導體大漲，基期已高，分析師看好AI高速連接器6檔強強滾，還有賴清德重視的軍工，去年開飆後，沉寂1年，因不是高股息ETF成分股，籌碼乾淨，點名3檔黑馬，技術面已先表態，其中雷虎今（27）日亮燈漲停。

萬寶投顧投資總監蔡明彰表示，台股首季大漲13%，馬上進入第2季，還能持續上漲嗎？為何第1季漲勢兇猛，可從第1季費半大漲17%找到答案。

費半成分股有2檔漲幅最驚人，AI GPU的輝達（NVIDIA）狂漲90%，代工晶片的台積電ADR大漲36%，連動之下，台股完全漲在AI題材的輝達，輝達第1季財報預定5月下旬發布，在今年3月GTC大會發表了Blackwell B200晶片之後，華爾街多數投行調高目標價到1,000美元以上，現在價位已接近1,000美元，攻上1,000美元，將會激烈震盪，勢必也牽動台積電（2330）。

不少外資調高台積電目標價到850元，今年來已大漲33%，超越去年全年漲幅的32%，突破800元將有拉回壓力。傳聞大陸將禁止官方機構採購英特爾、超微PC及伺服器，若屬實，對台積電將降溫。

蔡明彰強調，輝達舉行GTC的當周，台廠AI伺服器供應鏈漲幅最大，不是基本面最佳的廣達（2382）、緯創（3231），廣達周線持平，緯創小漲3%。不是ETF 成分股的鴻海（2317）以補漲姿態，周漲10%。剛加入輝達供應鏈的和碩（4938）大漲14%，神達（3706）漲18%，英業達（2356）漲13%，充斥濃厚補漲色彩。

這次Blackwell B200的機櫃大單由廣達、鴻海瓜分，但廣達去年已大漲210%，鴻海僅小漲5%，補漲股輪番表現，暗示AI伺服器的利多已鈍化。

輝達新AI技術，需要高速連接器，如嘉澤、嘉基、貿聯-KY、正淩、湧德、佳必琪等

Blackwell B200的成本6,000美元，售價3至4萬美元，毛利率566%，比不上 H100的1,000%，仍然是暴利。黃仁勳在發表Blackwell架構多次強調，未來輝達不是賣晶片賺錢，而是銷售平台及服務，也發表第5代NVLink技術，銷售GPU外，也一併銷售網路設備，來提升AI伺服器運算效能。

有人開始擔心NVLink是否減弱其他網通晶片大廠的成長動能，邁威爾已周線連3黑，台股有些網通及光通訊借題發揮，股價漲幅太大，無視輝達新的銷售服務，埋伏崩跌風險，但有個GTC發表新技術，台股尚未反映。

AI伺服器內部使用NVSwitch，可將多個CPU及GPU連接起來，形成一個強大計算系統。

NVSwitch使用銅的高速連接器，成本節省6倍，但功耗更低。台廠高速連接器在線材材料有嘉澤（3533）、嘉基（6715）、貿聯-KY（3665）。交換機市場有正淩（8147）、湧德（3689）、佳必琪（6197）等，今年來正淩大漲80%，嘉澤、湧德大漲3成，佳必琪及嘉基相對落後。

蔡明彰強調，台股走入第2季有一個新的題材，新任總統賴清德是否有 520 行情。賴清德展開產業交流之旅，第1站是訪問竹科半導體。半導體是台灣最重要的產業，但股價已經大漲，基期高了，不容易成為520行情的主帥。第2站前進嘉義無人機創新中心，凸顯國家自主軍工發展。

軍工股去年3至4月成長一波，整理迄今長達1年，並且不是高股息ETF著墨的重點，籌碼乾淨，較可能變成520行情的黑馬。技術面先表態，3月來漲幅領先的軍工股龍德造船（6753）、雷虎（8033）、全訊（5222）等。

※免責聲明：文中所提之個股內容，並非任何投資建議與參考，請審慎判斷評估風險，自負盈虧。"
64,chinatimes,https://wantrich.chinatimes.com/news/20240327900434-420101,2024-03-27 07:09:55,《台北股市》外資連3砍賣215億 投信對作3月來天天買,"今日外資(不含外資自營商)賣超68.9136億元，投信買超86.7682億元，自營商買超16.7651億元，三大法人買超34.61億元。（shutterstock）

【時報-台北電】台股前半場走得有氣無力，一度將測試20100關卡，卻在12：00過後，鴻海(2317)急拉觸及150元再創高，多方整個復活，指數一路上行漲逾百點。在鴻海激勵下，他電股再展實力，鴻準(2354)直奔漲停板鎖住，低價股無敵(8201)也貢獻一顆紅燈，漢唐(2404)、盟立(2464)、聯策(6658)、鴻海(2317)尾盤都有5%左右的漲幅。信驊(5274)喊話一般伺服器需求已見回溫，今年營運將會相較去年大幅成長，午盤後直接攻上漲停3215元，一舉撂倒原股王世芯-KY(3661)，事隔5個月再度奪回股王寶座。最終台股漲73.63點，為20200.12點。今日外資(不含外資自營商)賣超68.9136億元，投信買超86.7682億元，自營商買超16.7651億元，三大法人買超34.61億元。

新AI股鴻海、聯發科強勢穩盤，推動台股守在5日均線之上作收。軍工股崛起，jpp-KY(5284)、波力-KY(8467)、雷虎(8033)漲停作收，邑錡(7402)、豐達科(3004)、亞航(2630)、保勝光學(6517)、千附精密(6829)、寶一(8222)聯袂強彈，整體攻勢凌厲，頗有接棒重電股續航520行情的味道。「生技醫療產業」主題式業績發表會下月8日開跑，醫藥股今日率先發動攻勢，天良(4127)收在漲停板，台耀(4746)差一檔攻頂，美時(1795)、寶齡富錦(1760)強彈5%起跳，保瑞(6472)、智擎(4162)、合一(4743)等聯手強彈，推升上市生醫類指攻高逾2%。營建不落人後，建國(5515)漲停鎖住，中工(2515)、上曜(1316)、皇普(2528)、京城(2524)皆強漲半根漲停。

台股看回不回，26日盤中大漲204點至20397點創高後出現結帳賣壓，最低跌破2萬關卡，盤中高低點差達419點、震幅2.08%，震撼程度有如「大怒神」。劇烈上沖下洗，周三台股前半場走勢低調，電子股比重退到6成左右，電機、半導體、AI族群均滑落，資金流向傳產股，午盤過後多方崛起，終場收漲73.63點，為20200.12點，5日RSI為69.49，10日RSI為72.21，9日K值為72.67，9日D值為72.78，20日乖離率為2.22。外資對台股連空3日，合計賣超215億元，這股空方力道，也讓3月累計買超金額縮水到460億元。投信自3月來天天買超態度不變，成為台股守護者，今日買超86.7億元，呈現連19買。

外資近來逢高調節台股，所幸有投信逢低加碼承接籌碼，台股在20200點之上雖然有壓，但00940元大台灣價值高息ETF是今天布建持股的最後第三天，仍在市場敲進，成為市場重要買盤支撐，促使指數短線於20100~20200點上下震盪。由於離季底只剩2個交易日，加上3月台股漲幅不低，法人普遍認為4月難免一波修正，幅度全看政府520護航態度。萬寶投顧總經理蔡明彰指出，時序進入3月底，集團、投信季底作帳、結帳勢力皆會造成個股波動加大，尤其ETF狂熱現象已來到引發「內訌」的第三階段，更是牽動相關成份股表現。統一投顧董事長黎方國預估，高息ETF陸續掛牌後，投信買盤活水將漸消退，ETF雖有撐盤力道但缺推升行情動能，台股4月初小漲後恐呈現緩跌。（編輯：張嘉倚）"
65,chinatimes,https://wantrich.chinatimes.com/news/20240327900689-420101,2024-03-27 10:02:02,券商不忍了！群益投顧率先上修：台股Q4戰2萬2千點,"台股示意圖。圖／本報資料照片

台股2024年「龍抬頭」，2萬點到手後，隨時序進入季末，市場也關注第二季行情表現，群益金融集團27日舉辦投資展望會，開出國內券商第一槍上修今年全年高點，群益投顧總經理范振鴻分析，受首季財報利空測底、520兩岸關係變數及5月繳稅季影響，第二季恐面臨震盪修正，高低點區間落在19,500～22,000點，然仍看好台股多頭行情延續，看好第四季指數將衝上22,000點，再寫全年新猷。

台股第一季表現剽悍，加權指數今年來已累計飆漲2,269點，短短一季就達標去年法人圈喊出的2萬點全年最高預期，並締造「史上最旺首季」紀錄。國內法人機構也紛紛上修指數預估值，因市場資金豐沛、半導體與AI產業高成長，群益投顧搶先喊出22,000點全年最高預期，看好高點將在第四季發生。

然展望第二季，群益投顧董事長蔡明彥點出，受股市漲多、首季財報表現偏淡，屆時公布若跟不上股價漲勢恐引爆本益比修正賣壓、AI指標提前修正、ETF掛牌後配息及股價表現面臨市場檢驗、5月繳稅季等「五大衝擊」，投顧預估第二季拉回修正機率高，全年低點19,000點則會落在第三季初；但他也強調「指數會修正但不至於轉空」，加上全民瘋搶高股息ETF在震盪中扮演強撐，多頭行情不滅。

另外，台股短線飆漲也讓市場擔憂股市是否有過熱疑慮，群益投顧總經理范振鴻分析，台股「過不過熱是要看美國」，現階段全球市場仍以美股馬首是瞻，但目前台美股市本益比仍約落在十年平均水準，尚未見到過熱跡象；蔡明彥也直言，就景氣指標觀察也尚未進入過熱階段，目前指數與年線正乖離率約18％，未來若突破25％，投資人追價就須留意。"
66,chinatimes,https://wantrich.chinatimes.com/news/20240328900253-420101,2024-03-28 02:03:20,《櫃買市場》債券ETF規模衝高 投資新寵兒「1事要搞懂」,"根據統計，截至今(113)年3月22日止，計有81檔追蹤債券指數的ETF於櫃買中心掛牌交易，總資產規模達新台幣2兆2855億元，今年以來債券ETF申報追募金額已達3980億元；目前上櫃81檔債券ETF中，除2檔未配息之外，其他79檔皆有配息機制，在次級市場部分，今年度債券ETF總成交金額為6,568億元，成交日均值達128.78億元，較去年日均值50.71億元大幅成長154%，交易人次則突破1百萬人次，其中自然人交易人次達102萬人次，顯示債券ETF亦成為一般投資人的投資新寵。

櫃買中心提醒投資人，債券ETF配息率不代表報酬率，且過去配息率亦不代表未來配息率，債券ETF會根據可分配收益來決定分配金額或不分配，此外，ETF淨值會隨市場因素而上下波動，故其報酬是無法與定存利率直接相比較。

櫃買中心指出，投資人應了解投資債券ETF包含了利率風險、信用風險及匯率風險等，其中利率風險係指市場利率變動造成債券價格漲跌，致影響債券ETF的淨值及價格，信用風險係指債券發行人信用惡化或倒閉，而造成跌價損失或無法償付債券本息所造成投資損失，而目前債券ETF皆為投資外幣計價的債券，若標的資產的幣值下跌，也會產生匯率風險，因此投資人在進行資產配置或長期投資而投資債券ETF時，不應以短期資金投入，應考量自身的財力適度配置及風險承受度，評估是否投資及選擇合適的投資標的。

櫃買中心表示，債券ETF的投資標的為債券，屬於固定收益商品，為資產配置中重要的一環，且通常需要長期持有才能發揮投資效益。投資人想了解債券ETF相關資訊，可在債券ETF交易時間內，於基本市況報導網站（mis.twse.com.tw）查得市場即時成交行情及即時預估淨值，另亦可透過櫃買中心網站《ETF專區》及《ETF訊息中心》，取得各檔債券ETF相關資料，此外，在公開資訊觀測站及各投信公司官網也可查詢ETF相關公告、收益平準金及客製化指數等相關資訊，投資人可善用前揭公開資訊，評估投資商品之風險，有助投資標的選擇與判斷。"
67,chinatimes,https://wantrich.chinatimes.com/news/20240328900237-420101,2024-03-28 02:03:23,《盤中解析》台積電洩氣 台股5日線攻防戰,"台積電(2330)ADR收跌1.55%，今日開低震盪，跌幅逾1%，股價最低觸771元，位於5日線之下，但守穩月線；聯發科(2454)亦走跌，跌幅逾1%，目前守穩5日線之上；聯電(2303)股價呈現平盤附近的震盪；AI指標股廣達(2382)開高持穩，漲幅逾1.5%。

今日盤面最搶眼莫過於鴻家軍，成為台股撐盤要角，鴻海(2317)開高走高，漲幅逾2%，股價最高到153元，有外資喊出最高目標價181元；鴻準(2354)一度上漲逾4.5%；廣宇(2328)爆量一度攻上漲停；正達(3149)大漲逾5%。

非電子股今日有重電、軍工以及營造等族群相對抗跌。電價確定4月要漲，重電/風電等概念股今日續揚，大同(2371)大漲逾7.5%，中興電(1513)漲幅逾3%，東元(1504)、大亞(1609)、世紀鋼(9958)等漲幅均逾2%。軍工股則由邑錡(7402)大漲逾8%，雷虎(8033)漲幅更是一度達9%，站上70元大關。

分析師表示，台股指數呈現創高後的大幅震盪，今日震盪劇烈，然台股技術面仍維持強勢多頭，加上高息ETF(00940)將於4月1日掛牌，後續資金動能仍將延續，且本周適逢季底作帳，中小型股各擁題材仍有表現空間。但由於均線乖離不小，短線仍需提高風險意識。操作上建議可沿大盤5日線操作，族群以布局半導體先進製程、鴻海集團、AI相關供應鏈、機器人概念、重電節能、高殖利率個股等族群為主。"
68,chinatimes,https://wantrich.chinatimes.com/news/20240328900177-420101,2024-03-28 00:38:57,她1檔明牌賠掉300萬！謝金河看台股ETF之亂 嘆：台灣人1習慣害的,"謝金河認為，台股ETF之亂的最大引爆點在於台灣錢多，且國人偏好當沖賺快錢，提醒與其斤斤計較短線小額獲利，不如多做功課，掌握長線投資趨勢。（圖/中時報系資料照）

兩大高息ETF巨嬰00940、00939台股掀巨浪，連金管會主委黃天牧、央行總裁楊金龍都忍不住跳出來示警，財信傳媒董事長謝金河認為，這次最大引爆點在於台灣錢多，且投資ETF本來是長線，國人卻偏好當沖賺快錢，市場充斥短線思維，對眼前1、2毛的事斤斤計較，對大浪卻渾然不覺。

謝金河在臉書發文指出，這幾天，市場最熱門的話題都在00940、00939跌破發行價，或者是列入標的名單內的個股遭到狙擊，特別是00939連續下跌4個交易日。

他以20年前親身經歷為例，表示早年住在北投時，有天去買菜，攤商告訴他說，有1位太太很喜歡殺價，每天來市場最喜歡跟別人殺價，少個20、30元就很開心，但跟某1個攤商問明牌，回到家，打1通電話，結果賠了300萬元。

這個故事說明，大家對輸贏很小的事費盡心思，但是對於輸贏很大的事情，大家都隨隨便便、馬馬虎虎！這位太太買菜應該不要計較太多，多用一點時間在閱讀投資資訊，分析資料，這才可以提高勝算。

但多數人正好都相反，也讓他感嘆這些年，股友社、股市詐騙橫行，愈來愈猖獗，也正好呈現這個現象。

謝金河認為，這次ETF的風浪，最大的引爆點是台灣錢多，投資ETF本來是長線，可是市場上充斥著短線思維，大家都在看明天會怎樣？其實像元大0050漲到159元，那是經過20年的累積，元大0056股價到40元，也是累積10年的火候，可是市場只想一步登天賺快錢，也許這可能和台灣的投資人喜歡當冲有關。

謝金河說，其實每1個人一生都經過很多大浪，像1997年，有一位長輩說可以買海螺水泥，大家在0.3~0.5港元買進，到了3元左右就賣了，後來海螺水泥漲到86港元左右，這位長輩說，如果他都沒有賣，會賺500億港元。

這是中國大起的時代，名字有中國的國企，在那個時代股價都大漲幾十倍，甚至百倍，這是大浪，但大浪來的時候，大多數人都渾然不知。

從2017年迄今，中國、香港股市經濟向下修正，日本，印度大起，這都是大浪！當時他告訴大家，台灣和日本會大好，大家都不相信。

※免責聲明：文中所提之個股、基金內容，並非任何投資建議與參考，請審慎判斷評估風險，自負盈虧。"
69,chinatimes,https://wantrich.chinatimes.com/news/20240328900198-420101,2024-03-28 00:03:21,《基金》聚焦債券中的「鮪魚肚」 00945B主打兩特點,"凱基投信打造出首檔月配息、具平準金機制的美國非投資等級債ETF基金，凱基美國非投等債(00945B)預計於4月12日~4月18日正式募集，每單位發行價新台幣15元。凱基投信表示，若將債券比喻為生魚片中的黑鮪魚，凱基美國非投等債(00945B)聚焦殖利率相對肥美的BB&B級債券，如同專注粹選債券的鮪魚肚部位，在信用風險與利率風險之間取得平衡點，不失為切合當前市場變化的新中間路線。

彭炫通表示，依據過去聯準會採取預防性降息的經驗，美國長天期公債並沒有超額表現，隨著本身較高的利率敏感度，再加上目前殖利率尚未達到可以充份反應經濟強勁發展的水位，息收跟波動度的CP值並不算特別高。相對的，非投資等級債對利率敏感度較低，在殖利率曲線倒掛的情況下，加上附加的信用風險利差，使得短天期非投資等級債具備殖利率優勢。另一方面，穩定的經濟情勢，也不容易造成債券違約率大幅上升，無須擔心息收被侵蝕。

彭炫通進一步指出，投資要回歸本質，債券要當債券買，不建議投資人盲目地搶進長天期公債賺價差。今年以來ETF市場發燒，可以看出投資人對收益有高度需求，觀察高股息ETF規模佔股票型ETF高達64%，同樣可作為貢獻每月現金流拼圖的非投資等級債ETF，僅佔債券型ETF總資產規模0.4%，可謂天壤之別，顯示出非投等債這個主要資產類別的ETF可以提供投資人另一種核心資產配置新選項。

凱基美國優選收益非投資等級債券ETF(00945B)基金經理人鄭翰紘表示，在經濟溫和成長、利率觸頂趨於穩定且還未回落之際，債券為投資人投資配置的一環，息收為各債券報酬主要來源，非投資等級債券的息收居各債券之翹首，而凱基美國非投等債所追蹤的彭博美國企業非投資等級1-5年債券指數，平均票息率達6.2%，相較美國投資等級債平均票息率4.1%、美國公債2.6%、全球綜合債2.3%，凱基美國非投等債所追蹤的指數票息表現明顯勝出。

鄭翰紘指出，凱基美國非投等債所追蹤的彭博美國企業非投資等級1-5年債券指數，不僅平均票息率高，平均殖利率也以7.3%，領先美國投資等級債的5.1%、美國公債的4.1%、全球綜合債的3.6%；指數透過排除信用風險高的CCC等級債，聚焦投資違約風險相對低的BB&B級債，在降低違約風險的同時，也追求息收。"
70,chinatimes,https://wantrich.chinatimes.com/news/20240328900184-420101,2024-03-28 00:47:31,《晨間解盤》「00940」延續資金動能 布局6族群為主,"【時報-台北電】台股在周二盤中創下20397點歷史新高後，大幅震盪回測十日線不破，周三再度拉出紅K站回5日線。統一投顧分析，此顯示指數2萬點整數關卡支撐不弱，目前指數沿著10均線盤堅向上，在未跌破月均線前趨勢仍偏多，惟年線正乖離率過大，個股震盪不小，故宜審慎擇優操作。

統一投顧指出，盤面資金聚焦先進製程設備、線纜、鴻海集團、軍工、機器人概念等族群表現較強，包括辛耘(3583)、上品(4770)、華電(1603)、鴻準(2354)、鴻海(2317)、樺漢(6414)、漢翔(2634)、長榮航太(2645)、上銀(2049)、神達(3706)等表現強勢。

統一投顧表示，目前台股技術面仍維持強勢多頭，加上高息ETF(00940)將於4月1日掛牌，後續資金動能仍將延續，且本周適逢季底作帳，中小型股各擁題材仍有表現空間。但由於均線乖離不小，短線仍需提高風險意識。操作上建議可沿大盤5日線操作，族群以布局半導體先進製程、鴻海集團、AI相關供應鏈、機器人概念、重電節能、高殖利率個股等族群為主。

投資策略上，美國3月消費者信心指數低於市場預期，6月降息機率高。本周聚焦美國聯準會主席鮑爾演說以及2月核心PCE物價指數。(編輯：李慧蘭)"
71,chinatimes,https://wantrich.chinatimes.com/news/20240328900110-420501,2024-03-27 23:52:41,《金融》投資ETF非穩賺不賠 金管會籲勿過度擴張信用,"【時報記者林資傑台北報導】台股指數股票型基金（ETF）投資熱潮湧現，近期網路上出現借款投資或將持有ETF質借再投資等相關資訊。金管會對此再度提醒，ETF並非穩賺不賠商品，民眾投資前應先瞭解商品特性及注意風險，並審慎評估自身償還貸款能力，避免過度擴張信用而承擔過高風險。

據金管會統計，截至2024年2月底，國內已有227檔ETF掛牌交易，規模達4.2兆元，已成為國人理財主要商品之一。金管會指出，ETF並非定存替代品，常見風險包括市場風險、折溢價風險、集中度風險等，提醒投資前應先熟悉各類型產品特性、注意相關風險。

金管會表示，ETF投資標的主要為指數成分股，若成分股價格下跌，ETF價格亦可能跟隨下跌，影響投資人報酬。其次，ETF交易方式與一般基金不同，有初級市場淨值和次級市場市價差異產生的折溢價情形，買到高溢價ETF的投資人可能因溢價收斂而造成虧損。

而ETF若集中投資於特定產業，可能因產業循環周期或其他因素導致價格劇烈波動，影響ETF價格。此外，若是訴求高配息頻率的ETF，可能須承擔較高的交易及配息成本，且每次分配金額並非一定相同，投資人可能承受配息金額波動風險。

金管會提醒投資人，任何投資均有賺賠風險，ETF絕非穩賺不賠，希望投資人養成正確理財觀念，申購前詳細閱讀基金公開說明書，謹慎思考自身投資需求與風險承受能力，並充分瞭解ETF風險及特性。

此外，近期網路上出現借款投資或將持有ETF質借再投資等相關資訊，金管會提醒投資人應審慎評估自身償還貸款能力，並避免過度擴張信用而承擔過高風險，甚至導致無力償還債務狀況。

金管會表示，將審慎中立監理ETF市場，持續強化資訊揭露透明及完整度，加強業者廣告行銷等銷售規範，並請證交所及櫃買中心建立相關風險監控機制，促進ETF市場健全發展、保障投資人權益。"
